mean_amplitude,rms,peak_value,std_dev,dominant_frequency,spectral_entropy,zero_crossing_rate,kurtosis,skewness,leak_label,leak_size_mm
0.00015483031837419344,0.0412430337262058,0.09592260021864699,0.0412427431012228,195.3125,2.945994037346938,0.39215686274509803,-0.8792755396688121,-0.06407884673189099,normal,0.0
0.00031997056862649196,0.04200614271087779,0.09191226963402493,0.04200492404804279,195.3125,3.0000493333539415,0.4117647058823529,-0.9379833910642978,-0.06112184155617476,normal,0.0
-0.0016857857672040516,0.11904599432683327,0.2603354605257129,0.1190340576961548,468.75,3.26333800025583,0.9058823529411765,-1.1181567978729638,-0.015255700573291637,0.2mm,0.2
-0.005087717962237713,0.11827361855624402,0.2356378501542689,0.11816413995931521,468.75,3.3101821327252825,0.8666666666666667,-1.1103273314056972,-0.04975242463765119,0.2mm,0.2
0.003175003739454915,0.11767356712769804,0.24164608646277716,0.11763072622325896,468.75,3.547291374213022,0.8627450980392157,-1.0927736576255995,-0.030419619876272497,0.2mm,0.2
-0.0010969734016661212,0.04222725152608471,0.10588833040909369,0.04221300061359368,195.3125,2.9736732906257357,0.39215686274509803,-0.8702051299800395,0.12012638053166949,normal,0.0
-0.008440856367468538,0.30357010838060555,0.6686064610836122,0.3034527354399634,19.53125,1.3354858313378841,0.09411764705882353,-1.165160680153905,-0.05435620973265824,2mm,2.0
-0.007322813875866158,0.30176753647571203,0.7680040773127726,0.30167867420081185,19.53125,1.4084800217444862,0.11372549019607843,-0.8999485794995414,-0.04267650130780265,2mm,2.0
-0.0013508113339586532,0.0398894896571751,0.10738177494070679,0.03986661126619528,195.3125,3.094034171662422,0.40784313725490196,-0.752000263043914,-0.09561736199886524,normal,0.0
-0.00601867809266626,0.3002095003644615,0.5717606420337948,0.30014916228951305,19.53125,1.3020212318219953,0.08235294117647059,-1.245491438718706,0.026347776033859363,2mm,2.0
-0.00048793144200715705,0.29636713586595176,0.6095116331481998,0.29636673420661674,19.53125,1.249150968387761,0.08627450980392157,-1.237195670559408,0.014992391102665821,2mm,2.0
-0.00399397113934594,0.3072384867659848,0.6761334308286862,0.3072125256964473,19.53125,1.1891094149383097,0.0784313725490196,-1.1432368823237564,0.0202791956709193,2mm,2.0
-0.011250367984002124,0.2905310624840386,0.5901812780973745,0.2903131541772244,19.53125,1.1705029354018324,0.06666666666666667,-1.223582214997195,0.0149586362739766,2mm,2.0
0.010537780964266698,0.29769251840259753,0.646305039999872,0.29750595067196556,19.53125,1.3547023839624095,0.11764705882352941,-1.1312488835208991,-0.015841609441799794,2mm,2.0
-0.003846771768602543,0.11689324193915625,0.26678465220259695,0.11682992920483345,468.75,3.4430033318427506,0.8745098039215686,-1.0896426571322964,0.10565249566745843,0.2mm,0.2
-0.002449329118558003,0.03932330288894227,0.09314181672303483,0.03924694812293663,195.3125,2.8513700206934836,0.396078431372549,-0.948781255150565,-0.01752253723793421,normal,0.0
0.0006359528366762519,0.11485382324792864,0.278748156180621,0.11485206257902361,472.65625,3.5303467806873705,0.8823529411764706,-0.8786058056893831,0.07655997263919068,0.2mm,0.2
-0.0013302538104201928,0.2984536407913858,0.6385911088676718,0.29845067620367927,19.53125,1.1401661422779568,0.07450980392156863,-1.2124111240165043,0.0021303621867310384,2mm,2.0
-0.0012123924948132287,0.04144502936929529,0.0941087953142884,0.04142729249975515,195.3125,3.033526370715049,0.40784313725490196,-0.967093663076156,-0.023691213474421925,normal,0.0
-0.0009701515163753464,0.04262806011257531,0.09283407759524223,0.04261701907685014,195.3125,2.9222145341235644,0.39215686274509803,-1.0001567172526715,-0.015872737458590205,normal,0.0
-0.004578940371939667,0.3113729941994781,0.652211548980803,0.3113393242457792,19.53125,1.2625288551649585,0.13333333333333333,-1.1228832307575147,-0.010349535549915835,2mm,2.0
0.0014649096877941141,0.042253098612471264,0.12772412808448486,0.04222769685836333,195.3125,3.244809712604405,0.4196078431372549,-0.6961932982228634,-0.0787208585241513,normal,0.0
0.013202363242904327,0.2916058001265733,0.6528467584151862,0.29130678034035085,19.53125,1.3203602792244475,0.09803921568627451,-1.1607767010559733,0.028736384092502235,2mm,2.0
-0.007424704320835168,0.30958573944972106,0.6422002242686248,0.3094966943868363,19.53125,1.101428626770226,0.0784313725490196,-1.2473241203940826,-0.05278449770083669,2mm,2.0
0.009165034562197796,0.1167627653181913,0.26624997329825983,0.11640251503393187,468.75,3.3933847128889805,0.8627450980392157,-1.0206105860108827,-0.0030310934737063687,0.2mm,0.2
-0.0025106535689326604,0.11604196244028026,0.26982310153455347,0.11601479933891287,472.65625,3.2289676525698083,0.8784313725490196,-1.0810609230114425,-0.007712623588667326,0.2mm,0.2
0.0010335650726656445,0.29983726351314116,0.661642872012943,0.2998354821135908,19.53125,1.2197471451712403,0.08627450980392157,-1.1544287397131352,-0.038453688177545714,2mm,2.0
0.0021502391245580123,0.039710346088050845,0.097015599270111,0.03965208768955293,195.3125,3.031128688928408,0.4,-0.7554727964918571,-0.05657983735773763,normal,0.0
-0.0015927008000401685,0.30579774252459185,0.5867682323740429,0.30579359482712865,19.53125,1.162861278539122,0.08235294117647059,-1.2656611766394503,-0.05055166286419472,2mm,2.0
0.0014973858270472284,0.11587549408812696,0.24054245328603535,0.11586581879852446,468.75,3.435573314979808,0.8705882352941177,-1.1800957715644245,-0.05890247840567051,0.2mm,0.2
-0.0027388575957578666,0.04209920524713564,0.09856182872471762,0.04201001953713677,195.3125,2.7965235529304504,0.4,-0.9888477916601168,-0.07461590154588015,normal,0.0
0.004848738787403897,0.29694768115143655,0.6514612725294371,0.2969080919634673,19.53125,1.1985844488386637,0.09019607843137255,-1.2760098087920708,-0.022738408558288847,2mm,2.0
0.010351461127536953,0.30182398181032366,0.6218275060594026,0.3016464209109129,19.53125,1.0911967523138244,0.058823529411764705,-1.213848777454179,0.007649975045513649,2mm,2.0
0.000510168412586745,0.11357847901445792,0.24023915484964312,0.1135773332290755,468.75,3.526225146337206,0.8,-1.078900548889137,-0.148840037634052,0.2mm,0.2
-0.003077474007003606,0.303129007067444,0.5936877335489559,0.3031133848569389,19.53125,1.2282480748329445,0.10588235294117647,-1.2637344710245955,-0.021012088734986185,2mm,2.0
-0.0007817498203481869,0.2977258838364837,0.6435129476601663,0.2977248575000646,19.53125,1.251739310055393,0.11372549019607843,-1.1779464315731891,0.0011056748896254953,2mm,2.0
-0.0007169846318279445,0.2947442158983973,0.5680153378131554,0.29474334384104206,19.53125,1.2434910105849115,0.11372549019607843,-1.1246950274124883,-0.04917463847707685,2mm,2.0
-0.004518153896759409,0.11634488315349172,0.26661584902708907,0.11625712073402145,468.75,3.3393989618232105,0.8549019607843137,-0.9427437099873255,-0.04073213556080821,0.2mm,0.2
0.001552863075771637,0.29768101283551124,0.6243037621930689,0.29767696252656795,19.53125,1.2491747785858747,0.0784313725490196,-1.0894315318711794,0.016956211280784592,2mm,2.0
-0.00033019388605091244,0.12327998393017708,0.2519769920468228,0.12327954173269114,468.75,3.2716285336140936,0.8588235294117647,-1.1371320591164038,-0.06376734176819106,0.2mm,0.2
-0.000622781786511153,0.039829910355019135,0.08702518300385054,0.03982504113915327,195.3125,2.6484120127370154,0.403921568627451,-0.9895001515981834,-0.05247031067395742,normal,0.0
-0.0032707752326237905,0.11906039649641836,0.25845525759898846,0.11901546136221969,468.75,3.553647216075589,0.8666666666666667,-1.0269184531444637,-0.07416945174657925,0.2mm,0.2
-0.0007307931837872601,0.04217879895379427,0.10109473855824035,0.042172467588547945,195.3125,2.9775362655682556,0.40784313725490196,-0.9664475951480203,-0.01380063429012074,normal,0.0
0.0006531780335746473,0.11437415670045739,0.28207254397995846,0.11437229157185423,468.75,3.561196522729947,0.8196078431372549,-0.9773506467729209,-0.0025739134371303997,0.2mm,0.2
0.0008876462134492556,0.11607527632480821,0.27674270537265017,0.11607188228886588,472.65625,3.6577246971447677,0.8666666666666667,-0.9055478328765934,-0.045285536437896234,0.2mm,0.2
0.0007824873092535246,0.11682783603359886,0.2740274351122138,0.11682521553972976,468.75,3.518703080578583,0.8431372549019608,-0.9819533532766065,-0.0807417095842829,0.2mm,0.2
-9.457763389531752e-05,0.11967232392540979,0.25253436096702486,0.11967228655281628,468.75,3.5169567660669543,0.8627450980392157,-1.0670368182130745,-0.04450619925861398,0.2mm,0.2
-0.0002659176515995048,0.042298881951036156,0.09925170738408096,0.04229804607910701,195.3125,2.85412193216243,0.39215686274509803,-0.945180730193262,0.058698883944074666,normal,0.0
0.0033299886255820474,0.11246748432874591,0.3428759520723447,0.11241817560781799,468.75,3.7028794575238826,0.8509803921568627,-0.682532515299481,0.056493925458600276,0.2mm,0.2
-0.0019670747436999277,0.04123172192819225,0.09780476868539467,0.04118477279428002,195.3125,2.8218070083321902,0.38823529411764707,-0.9375612654958907,-0.059783712168197764,normal,0.0
-0.003147875086696077,0.11576744653366118,0.26152615716272387,0.11572464110708082,468.75,3.439304510727493,0.8862745098039215,-0.9798138850403997,-0.08322387698833984,0.2mm,0.2
0.0025869484414901534,0.1177421499477037,0.25030777253353137,0.1177137272031967,468.75,3.530095126348776,0.8352941176470589,-1.0331786682700481,-0.06379738268877806,0.2mm,0.2
0.0014908114213335996,0.11709377270341072,0.277285328197894,0.11708428198192972,468.75,3.4441921911292335,0.9098039215686274,-1.0136616920705421,0.0424083488889653,0.2mm,0.2
-0.0013017830570251638,0.11583041100989293,0.258363223892548,0.11582309560529441,468.75,3.294853701454149,0.8901960784313725,-1.137048741353037,-0.05235995123856169,0.2mm,0.2
-0.0004667837077989309,0.1148064352097392,0.2624633889332248,0.11480548627368893,468.75,3.53805802190201,0.8509803921568627,-1.034784966915215,-0.08763914030162999,0.2mm,0.2
0.0015710588334864571,0.3028179870412575,0.5932959974757956,0.30281391158574755,19.53125,1.1384544525599687,0.09411764705882353,-1.2132800822898275,-0.005446217130493083,2mm,2.0
0.004309593607892088,0.2953303317525407,0.5904241041424094,0.29529888631012574,19.53125,1.2640950092290137,0.12549019607843137,-1.1591322465545524,0.06842786258344358,2mm,2.0
0.002306564057194689,0.11444345300087748,0.26429790599322545,0.1144202066813992,468.75,3.471809870773826,0.8588235294117647,-0.941074277686718,-0.11315312257643251,0.2mm,0.2
0.0006802238856284917,0.041554391212646286,0.10311851032878798,0.04154882338308842,195.3125,2.7703298912557757,0.4,-0.7553928042053637,0.08746897128299139,normal,0.0
-0.009665745549998262,0.29710951141519526,0.6762511842083822,0.2969522438647985,19.53125,1.3489868653363077,0.13333333333333333,-1.2272514324334722,-0.01133590519846027,2mm,2.0
-0.003817755453561715,0.29429422370425273,0.6121075926254823,0.2942694595927099,19.53125,1.2793554771986888,0.11372549019607843,-1.1445822304899196,-0.10443516863722191,2mm,2.0
0.0009724831562781923,0.040363205716909295,0.1117033907894596,0.040351488848074664,195.3125,2.6747537387675364,0.396078431372549,-0.8912711363934043,0.07951050554414979,normal,0.0
-0.000534806279345159,0.11857263344395552,0.29769624624178626,0.11857142735110433,468.75,3.6018672498747066,0.8745098039215686,-0.9201310752146656,0.05542246767113266,0.2mm,0.2
-0.001853211739884231,0.11722181254170483,0.2608633911178969,0.11720716250216855,468.75,3.5013032330181995,0.8862745098039215,-0.9941718648725613,0.03413148655365297,0.2mm,0.2
-0.00042264928631793,0.03903941883179967,0.10111144415742312,0.03903713091795361,195.3125,3.1123013467920604,0.403921568627451,-0.518198136669473,-0.17235898430314636,normal,0.0
0.00042629271587024296,0.03967916064599268,0.10094033222164278,0.03967687064387627,195.3125,3.240746969608363,0.39215686274509803,-0.548711747689238,-0.11178338912618312,normal,0.0
0.012316416686874922,0.2884149883004879,0.5929162641493432,0.2881518893853827,19.53125,1.2293469702670823,0.08627450980392157,-1.270063802065541,0.060928484717977356,2mm,2.0
-0.0032795984412451397,0.11284518442424793,0.24528915451188424,0.11279751717926556,468.75,3.448789208820903,0.8705882352941177,-0.8931481899583003,0.09746748820390085,0.2mm,0.2
0.0006397339215832178,0.041074494963824724,0.10820025251379514,0.04106951274416143,195.3125,2.786117241438976,0.396078431372549,-0.8849844504936741,-0.04412840279115027,normal,0.0
0.007791793816878705,0.3056948594687965,0.6633910875820183,0.30559554161466834,19.53125,1.1282658978183449,0.10196078431372549,-1.2306385717798811,-0.0204515149811432,2mm,2.0
0.0031993002211410104,0.1160532679620196,0.30015431389033015,0.11600916120186082,468.75,3.6324330937281015,0.8627450980392157,-0.9017898712074115,-0.10762345849190275,0.2mm,0.2
0.0013396452715381882,0.11986826210999829,0.2708671725030415,0.119860775952009,468.75,3.447371154917085,0.8941176470588236,-1.0521999804921993,-0.05067982798937402,0.2mm,0.2
0.0009583685146736604,0.0408299742225721,0.09795145399032226,0.040818725173699194,195.3125,2.876240788865365,0.4,-1.0033279183261696,-0.02180903513762113,normal,0.0
-0.0020164051007922233,0.11522440461240523,0.2492784526868133,0.11520675990909895,468.75,3.391346395927563,0.8509803921568627,-1.113386392180856,-0.03881437473951989,0.2mm,0.2
-0.002619128482114333,0.12104172579206572,0.2588395651739648,0.12101338582452689,468.75,3.4755156772162303,0.8784313725490196,-1.039131091050727,0.04451327741684431,0.2mm,0.2
0.0011702972024019822,0.04038793993701466,0.09143501160942191,0.040370980875053725,195.3125,2.84166491716857,0.40784313725490196,-0.8794618098408238,-0.08001473521534075,normal,0.0
0.0007688520538524596,0.04167108154309089,0.10979631856302542,0.0416639880891186,195.3125,2.899071646876308,0.396078431372549,-0.7254722168280772,0.14649105895545678,normal,0.0
-0.004069792346219427,0.11551857944072538,0.2395666116408405,0.11544686650689932,468.75,3.319506528529597,0.8666666666666667,-1.0525033037786493,-0.06939188529793074,0.2mm,0.2
0.00631723381509456,0.2984694883811538,0.6040672829070184,0.29840262742045875,19.53125,1.3975287410878314,0.10980392156862745,-1.192649941451989,-0.011420229984263027,2mm,2.0
-0.002468589198783275,0.0394102659795112,0.10353648477911766,0.0393328759683737,195.3125,2.8531869543794244,0.403921568627451,-0.83009744252012,-0.09345140959960305,normal,0.0
0.0006615376915157824,0.29935413882308154,0.6547651479664289,0.29935340786166353,19.53125,1.3200844920927908,0.09019607843137255,-1.1722241599830363,-0.009742523194458999,2mm,2.0
0.0017590710453256365,0.29851031482513535,0.6109943910998171,0.2985051318253321,19.53125,1.305618027166946,0.12156862745098039,-1.2104639577066865,-0.08190190291248936,2mm,2.0
-0.001443933673856761,0.04100859812920824,0.0871906258675923,0.04098316942439181,195.3125,3.281284122552342,0.403921568627451,-0.8979465410496044,-0.029720075906327866,normal,0.0
-0.000552713226928682,0.04101132124932178,0.10053328157709215,0.04100759659750679,195.3125,2.840712348086743,0.396078431372549,-0.8364271827347087,0.03272634901597166,normal,0.0
-0.0120936368723957,0.2989055256615921,0.6843903067856614,0.2986607728146288,19.53125,1.4084609617202006,0.11764705882352941,-1.1090947426956967,-0.023172749209096538,2mm,2.0
0.002141597995298248,0.11899364026093394,0.2631026049798517,0.11897436690554437,468.75,3.380986083485559,0.8470588235294118,-1.0765720622649402,-0.019963135601165253,0.2mm,0.2
0.0009134420503751906,0.04095712757487029,0.0879218400900736,0.04094694033508251,195.3125,2.6772289816466714,0.38823529411764707,-0.8881112769524955,-0.09427297629798978,normal,0.0
0.003421057324458006,0.11751368970839449,0.271528393157193,0.11746388226030838,468.75,3.581848243259441,0.8549019607843137,-0.9964218646358143,-0.003492353380622295,0.2mm,0.2
-2.1692166311367803e-05,0.040030844474135,0.10441282703851608,0.04003083859679066,195.3125,3.2020839771702376,0.42745098039215684,-0.7230888772974762,-0.012928250869113773,normal,0.0
-0.0004778129094745423,0.040208845632536176,0.09248009920813711,0.040206006540374824,195.3125,3.0129513100710468,0.403921568627451,-0.9247710614283284,0.06084639164176485,normal,0.0
0.0066550880780791265,0.3009360459573436,0.6324373763771636,0.30086244956643127,19.53125,1.2600853562071421,0.09803921568627451,-1.2177857886493677,0.006220033336637042,2mm,2.0
-0.001289924139188268,0.11942487050804784,0.2889986628529866,0.11941790398252321,468.75,3.474088144493327,0.8784313725490196,-0.9999567743664772,0.07082596069733624,0.2mm,0.2
-0.0013053168638398293,0.03987414642467357,0.09718323828218575,0.039852775323448726,195.3125,2.7202447027054784,0.4,-0.9612896551625982,-0.020981560519214196,normal,0.0
0.009207584650423112,0.2911488258790038,0.5813509561745206,0.291003194476672,19.53125,1.1950152242654197,0.11372549019607843,-1.2532786396483857,-0.009620205744536836,2mm,2.0
-0.004901485032653821,0.115516772222614,0.2650275593371607,0.11541273807169622,468.75,3.4070545284187994,0.8705882352941177,-0.9935880760959659,0.050027164220943686,0.2mm,0.2
-0.006332201634553674,0.11909053912660322,0.2774143391721473,0.1189220741995546,472.65625,3.435399687402615,0.8784313725490196,-1.0815377074646917,-0.09682815764323235,0.2mm,0.2
0.010520517351004767,0.2938055466428723,0.5741925273845041,0.2936171281665704,19.53125,1.2752817618731864,0.10196078431372549,-1.1103558337872248,-0.014393473943807524,2mm,2.0
0.0010089660851771401,0.038832235828118,0.09058722509752079,0.038819125786775946,195.3125,2.8264307812430043,0.38823529411764707,-0.7475056559996909,-0.00950510957566981,normal,0.0
-0.002658753003064776,0.11876552509782008,0.26043751181273755,0.11873576118520328,472.65625,3.5612934159269143,0.8431372549019608,-1.0200224896836816,0.05576703749211482,0.2mm,0.2
0.0013213911034281164,0.12221060128152303,0.26459058282189396,0.12220345736166051,468.75,3.7702252735542854,0.8470588235294118,-1.0383316816228885,-0.0829416926044321,0.2mm,0.2
-0.002191087779948693,0.12015497746366553,0.30299464703700624,0.12013499799656441,468.75,3.297446853077463,0.8745098039215686,-1.044605177626749,-0.09557028284797578,0.2mm,0.2
0.0017626361915194452,0.11878515007457499,0.27113811573056074,0.11877207159890597,468.75,3.5328394297249783,0.8549019607843137,-0.9412979174143548,-0.022636764045011505,0.2mm,0.2
-0.005756463680761246,0.2945995661692945,0.7650653400485249,0.2945433202655063,19.53125,1.3639231896706594,0.10980392156862745,-1.1214475697785904,-0.011110139236350739,2mm,2.0
-0.002495592300356675,0.2912787103236724,0.6669357644706306,0.29126801936857444,19.53125,1.3208964854483454,0.13333333333333333,-1.0941041940485212,-0.046938013038564784,2mm,2.0
-0.0018829707688504725,0.11567345224088345,0.30570142175818255,0.11565812541454923,468.75,3.4281378285896595,0.8588235294117647,-0.8755267284273964,-0.032722309001292915,0.2mm,0.2
0.0013900210443831807,0.11591486741783551,0.27850779239053036,0.1159065327321569,468.75,3.5253048494503756,0.8588235294117647,-1.122556348303277,0.05915864244836205,0.2mm,0.2
0.008906594152379255,0.30358702376961993,0.6313026882093249,0.30345634543027866,19.53125,1.275611740689125,0.10196078431372549,-1.0886507310877478,-0.009931947501768157,2mm,2.0
0.00906470322536182,0.29699776186391613,0.6546762590062646,0.29685939720280297,19.53125,1.2968732631012028,0.09411764705882353,-1.1254235932650951,0.07725904523649162,2mm,2.0
-0.002523361106410389,0.2980359124443765,0.6084180886307029,0.29802523006497067,19.53125,1.0880757628057238,0.08627450980392157,-1.251311863722392,-0.005735948317434311,2mm,2.0
0.000670379291491255,0.03949104170053751,0.08318097612077796,0.039485351286257186,195.3125,2.859252276619013,0.39215686274509803,-1.0773664681411363,-0.12874131544887898,normal,0.0
8.317668728913979e-05,0.04055587992750013,0.08226600580224841,0.04055579463322719,195.3125,2.678077090382854,0.4,-1.0761184105696329,-0.09257344620912113,normal,0.0
0.0068637364587626586,0.29965947945693266,0.5861856939024678,0.29958086178897425,19.53125,1.2633208389444965,0.11764705882352941,-1.3200630954580506,0.055824780534061896,2mm,2.0
-0.0036941639426441263,0.29686440091361493,0.6396323365548635,0.29684141503935124,19.53125,1.1806611943960894,0.12549019607843137,-1.1147293224875081,0.061462731680365736,2mm,2.0
-0.004850847574033869,0.11641369521695417,0.2634977604317601,0.11631258621438777,472.65625,3.6412916144554,0.807843137254902,-0.8819710429487215,-0.049892052110956535,0.2mm,0.2
0.002304543344998261,0.11636303493433506,0.2716639394853912,0.11634021221873504,468.75,3.3661098355964505,0.8666666666666667,-0.967866461531484,-0.049569369314931215,0.2mm,0.2
0.0014609940780013417,0.2925048280585999,0.61347714718013,0.2925011793718021,19.53125,1.1728608927065456,0.10588235294117647,-1.0846241582031124,0.02990938021294476,2mm,2.0
0.005108959898021622,0.11916729814019772,0.29622796056347506,0.11905773168843417,468.75,3.4760759209511303,0.8784313725490196,-1.012544080959166,0.0033152863748445996,0.2mm,0.2
-0.0006117798061492411,0.04174162599663708,0.10509038623004718,0.0417371425269138,195.3125,2.8511698336927394,0.4,-0.7387430429541562,0.05800638595439382,normal,0.0
-9.022294078702515e-05,0.039916432901086964,0.09343800334351987,0.03991633093569515,195.3125,2.785380551635252,0.38823529411764707,-0.9602798247310296,0.03072255444404462,normal,0.0
-0.0005203680394437876,0.040465689058674224,0.1039821969640539,0.04046234308708323,195.3125,3.0204920511103306,0.403921568627451,-0.6995740814109288,0.0501027301776869,normal,0.0
0.007562946110146126,0.29816373874651747,0.5654910448644468,0.2980678059593766,19.53125,1.2962176362578848,0.08627450980392157,-1.2145496857541471,-0.033995368608981474,2mm,2.0
-0.012064621546573943,0.30015297358541054,0.7866893901085246,0.29991040738710967,19.53125,1.2211560218067412,0.12941176470588237,-1.1460745735457856,0.05382380251509184,2mm,2.0
-0.0067155160205551465,0.11589508261165428,0.27373984294079967,0.11570035444258517,468.75,3.4519745594404228,0.8784313725490196,-1.00148550466809,-0.03630355773476116,0.2mm,0.2
0.006248572508483423,0.11821889334923741,0.2686488532317045,0.11805364071609394,468.75,3.3739366855811985,0.8901960784313725,-1.0334337907134528,-0.016052926864821664,0.2mm,0.2
-0.005937171463366923,0.2984660668899012,0.6037249767113247,0.2984070090995544,19.53125,1.2636681845369342,0.08235294117647059,-1.2995406374137928,-0.021242572271411582,2mm,2.0
